ID	InputText	Entity	EntityLabel	UMLS.CUI	UMLS.Label	UMLS.Definition	UMLS.SemanticTypeIDs	UMLS.SemanticTypeLabels	UMLS.Synonyms	UMLS.Score
cZtitKjPL9	Nocardiosis	Nocardiosis	DISEASE	C0028242	Nocardia Infections	Infections with bacteria of the genus NOCARDIA.	T047	Disease or Syndrome	nocardia infections, NOCARDIOSIS, Nocardiosis, Infections, Nocardia, Nocardiosis NOS, Nocardioses, Infection, Nocardia, nocardia infection, nocardiosis, Nocardiosis, NOS, Nocardial Infection, Nocardia Infection, Nocardiosis (disorder), Nocardia infection	1.0
jS4oLa4gLE	Nonbacterial Prostatitis									
gDnGCAXUSN	Noncandidal fungal infections of the mouth	Noncandidal fungal infections	DISEASE	C0026946	Mycoses	Diseases caused by FUNGI.	T047	Disease or Syndrome	mycosis, fungus infection, Fungal infection, Fungus infection, mycotic infection, Infection, Fungus, Fungal Diseases, Disease caused by fungus, Disease, Fungal, Mycosis, fungus disease, fungal disease, INFECTION FUNGAL, mycoses, Fungal infectious disease, Fungal (Mycotic), Fungal Infectious Disease, fungal diseases, Infections, Fungal, Diseases Caused by Fungi, Disease caused by fungus, NOS, Fungus Diseases, fungal infection, Diseases, Fungal, FUNGUS INFECTION, Fungus Disease, Infection, Fungal, FUNGAL INFECTION, Mycotic disease, Fungal infection, NOS, Fungus infection, NOS, Fungal infections, MYCOSES: GENERAL TERMS, Fungus Infections, Fungal Infection, Infections, Fungus, Fungal Disease, Disease, Fungus, Fungus Infection, Diseases, Fungus, Fungal Infections, Mycoses, fungal infections, INFECTION MYCOTIC, Mycosis (disorder), diseases caused by fungi, MYCOSES, Mycosis, NOS, fungus infections, Fungal infectious disease, NOS	0.764
LQrH2qowiE	Nongonococcal infectious arthritis	Nongonococcal infectious arthritis	DISEASE	C1112709	non-gonococcal urethritis (NGU)	Inflammation of the urethra secondary to infection with any bacteria other than Neisseria gonorrhoeae.	T047	Disease or Syndrome	NGU - Non-gonococcal urethritis, Nonspecific urethritis, NOS, NGU, NOS, Urethritis-non-specific, Nonspecific urethritis (NSU), Non-venereal urethritis, Nongonococcal urethritis, NOS, Nonvenereal urethritis, Non-gonococcal urethritis (NGU), ngu, Nongonococcal urethritis, NONGONOCOCCAL URETHRITIS, nongonococcal urethritis, Non-Gonococcal Urethritis, Nongonococcal urethritis (disorder), non-gonococcal urethritis, NSU - Nonspecific urethritis, Nonspecific urethritis	0.751
spDyfpGVQV	Norovirus									
c9uBCUHA8y	Nursing home acquired pneumonia	pneumonia	DISEASE	C0032285	Pneumonia	Infection of the lung often accompanied by inflammation.	T047	Disease or Syndrome	Lung inflamed, Pulmonitis, PNEUMONIA, Pneumonias, Pneumonia (disorder), Pneumonia, NOS, Pneumonia, pneum, pulmonary inflammation, pneumonia, unspecified pneumonia, inflammation lungs, lung inflammation, Pulmonary inflammation, Pneumonitis, NOS	1.0
iVod8ysuRF	Ocular manifestations of HIV infection	HIV infection	DISEASE	C0019693	HIV Infections	Includes the spectrum of human immunodeficiency virus infections that range from asymptomatic seropositivity, thru AIDS-related complex (ARC), to acquired immunodeficiency syndrome (AIDS).	T047	Disease or Syndrome	DISEASES DUE TO IMMUNODEFICIENCY VIRUS, Infection, HIV, HIV seropositivity or positivity, HTLV III Infections, T-Lymphotropic Virus Type III Infections, Human, Infections, HTLV-III, Infection, HTLV-III-LAV, HTLV-III-LAV Infection, Infection, HTLV-III, HTLV-III-LAV Infections, HIV Infections, HIV - Human immunodeficiency virus infection, HUMAN IMMUNODEFICIENCY VIRUS [HIV] INFECTION, HTLV-III Infection, HTLV III LAV Infections, Human Immunodeficiency Virus Infection, Infections, HIV, Infections, HTLV-III-LAV, HIV Infection, HIV disease, HIV DISEASE, Human immunodeficiency virus disease, T Lymphotropic Virus Type III Infections, Human, hiv infection, Human immunodeficiency virus infection, NOS, Human immunodeficiency virus infection, Human immunodeficiency virus [HIV] disease, HIV infection, HIV, HIV infections, HTLV-III Infections, Human immunodeficiency virus infection (disorder)	1.0
ttNyqzqDWA	Onchocerciasis (river blindness)	Onchocerciasis	DISEASE	C0029001	Onchocerciasis	Infection with nematodes of the genus ONCHOCERCA. Characteristics include the presence of firm subcutaneous nodules filled with adult worms, PRURITUS, and ocular lesions.	T047	Disease or Syndrome	Onchocerca volvulus infection, Infection caused by Onchocerca volvulus (disorder), ONCHOCERCIASIS, Onchocerciasis, Infection by Onchocerca volvulus, Onchocerciases, onchocercosis, onchocerciasis, Infection caused by Onchocerca volvulus, Onchocercosis, volvulosis, ONCHOCERCOSIS	1.0
ttNyqzqDWA	Onchocerciasis (river blindness)	river blindness	DISEASE	C0029002	Onchocerciasis, Ocular	Filarial infection of the eyes transmitted from person to person by bites of Onchocerca volvulus-infected black flies. The microfilariae of Onchocerca are thus deposited beneath the skin. They migrate through various tissues including the eye. Those persons infected have impaired vision and up to 20% are blind. The incidence of eye lesions has been reported to be as high as 30% in Central America and parts of Africa.	T047	Disease or Syndrome	River Blindness, Blindness, River, river blindness, Ocular Onchocerciases, Ocular onchocerciasis (disorder), Onchocerciasis, Ocular, Ocular onchocerciasis, River blindness, Onchocerciases, Ocular, Ocular Onchocerciasis	1.0
hossfCZsR9	Orbivirus									
5fjz48HTvm	Orf									
74YZB6grBR	Osteomyelitis in emergency medicine	Osteomyelitis	DISEASE	C0029443	Osteomyelitis	INFLAMMATION of the bone as a result of infection. It may be caused by a variety of infectious agents, especially pyogenic (PUS - producing) BACTERIA.	T047	Disease or Syndrome	Pyogenic inflammation of bone, Unspecified osteomyelitis, OM - Osteomyelitis, OSTEOMYELITIS, Osteomyelitis (disorder), Pyogenic inflammation of bone, NOS, Osteomyelitis, NOS, Unspecified osteomyelitis, site unspecified, Osteomyelitides, osteomyelitis, unspecified osteomyelitis, OSTM - Osteomyelitis, a bacterial infection of the bone or bone marrow, Osteomyelitis	1.0
DR8qp9CXuZ	Pancreatic necrosis and Pancreatic Abscess	necrosis	DISEASE	C0027540	Necrosis	The death of cells in an organ or tissue due to disease, injury or failure of the blood supply.	T042	Organ or Tissue Function	Necrotic Process, cellular necrosis, necrosis, necrotic, NECROSIS, Cellular necrosis, Tissue devitalization, Necrosis (morphologic abnormality), death tissue, necrotic cell death, Necroses, Necrosis, Cellular necrosis, NOS, Necrotic, Necrosis, NOS, tissue death, NECROSES, Tissue devitalisation	1.0
DR8qp9CXuZ	Pancreatic necrosis and Pancreatic Abscess	Pancreatic Abscess	DISEASE	C0238334	Abscess of pancreas	A circumscribed area of pus or necrotic debris in the parenchyma of the pancreas. []	T047	Disease or Syndrome	Pancreatic abscess, Pancreas abscess, Abscess of pancreas (disorder), pancreatic abscess, PANCREAS, ABSCESS, Abscess of pancreas	1.0
tEGkCX38M5	Papillary necrosis	Papillary necrosis	DISEASE	C0022667	Kidney Papillary Necrosis	A complication of kidney diseases characterized by cell death involving KIDNEY PAPILLA in the KIDNEY MEDULLA. Damages to this area may hinder the kidney to concentrate urine resulting in POLYURIA. Sloughed off necrotic tissue may block KIDNEY PELVIS or URETER. Necrosis of multiple renal papillae can lead to KIDNEY FAILURE.	T047	Disease or Syndrome	renal papillary necrosis, NECROSIS PAPILLARY KIDNEY, Necrotizing Renal Papillitis, necrosis papillary, Renal Papillitides, Necrotizing, Kidney Papillary Necrosis, RENAL PAPILLITIS NECROTISING, Papillary Necrosis, Kidney, Necrotising renal papillitis, Renal medullary necrosis, papillary necrosis, Renal papillary necrosis, Renal Papillary Necrosis, KIDNEY, PAPILLARY NECROSIS, Papillitides, Necrotizing Renal, Necrotizing papillitis, PAPILLARY KIDNEY NECROSIS, Renal Medullary Necrosis, PAPILLITIS, RENAL, NECROTIZING, Necrotizing Renal Papillitides, NECROSIS KIDNEY PAPILLARY, Necrotizing renal papillitis, Necrosis, Kidney Papillary, Medullary necrosis, Necrotising papillitis, Renal Papillitis, Necrotizing, Papillary necrosis (disorder), Nephropathy NOS with renal medullary necrosis, PAPILLARY NECROSIS RENAL, RENAL PAPILLITIS NECROTIZING, Papillary necrosis, Necrosis, Renal Medullary, RENAL PAPILLARY NECROSIS, PAPILLITIS RENAL NECROTIZING	1.0
gnmKrZ52oY	Paracoccidioidomycosis									
VLaHDZLXBa	Parapoxviruses									
yxw8W996pe	Pasteurella Multocida infection									
Xn7SqVqqua	Pathophysiology of complicated urinary tract infection (Uti)	urinary tract infection	DISEASE	C0042029	Urinary tract infection	Inflammatory responses of the epithelium of the URINARY TRACT to microbial invasions. They are often bacterial infections with associated BACTERIURIA and PYURIA.	T047	Disease or Syndrome	URINARY TRACT INFECTION, Infection, Urinary Tract, Infections, Urinary Tract, Urinary Tract Infections, INFECTION URINARY TRACT, urinary tract infection, Urinary tract infection, site not specified, UTI - Urinary tract infection, urinary tract infection (UTI), Urinary tract infectious disease, UTI, Urinary tract infections, utis, Tract Infections, Urinary, uti, Tract Infection, Urinary, Urinary tract infection, NOS, Urinary tract infection; site not specified, Urinary tract infectious disease (disorder), urinary tract infections, Urinary Tract Infection, urinary infection, Urinary tract infectious disease, NOS, Urinary tract infection	1.0
jWEhXk6fEh	Pediatric HIV infection	HIV infection	DISEASE	C0019693	HIV Infections	Includes the spectrum of human immunodeficiency virus infections that range from asymptomatic seropositivity, thru AIDS-related complex (ARC), to acquired immunodeficiency syndrome (AIDS).	T047	Disease or Syndrome	DISEASES DUE TO IMMUNODEFICIENCY VIRUS, Infection, HIV, HIV seropositivity or positivity, HTLV III Infections, T-Lymphotropic Virus Type III Infections, Human, Infections, HTLV-III, Infection, HTLV-III-LAV, HTLV-III-LAV Infection, Infection, HTLV-III, HTLV-III-LAV Infections, HIV Infections, HIV - Human immunodeficiency virus infection, HUMAN IMMUNODEFICIENCY VIRUS [HIV] INFECTION, HTLV-III Infection, HTLV III LAV Infections, Human Immunodeficiency Virus Infection, Infections, HIV, Infections, HTLV-III-LAV, HIV Infection, HIV disease, HIV DISEASE, Human immunodeficiency virus disease, T Lymphotropic Virus Type III Infections, Human, hiv infection, Human immunodeficiency virus infection, NOS, Human immunodeficiency virus infection, Human immunodeficiency virus [HIV] disease, HIV infection, HIV, HIV infections, HTLV-III Infections, Human immunodeficiency virus infection (disorder)	1.0
xbbmemMaUA	Pediatric Rubella in emergency medicine									
uPkCRb9H5y	Pediatric septic arthritis surgery	septic arthritis	DISEASE	C0003869	Arthritis, Infectious	Arthritis caused by BACTERIA; RICKETTSIA; MYCOPLASMA; VIRUSES; FUNGI; or PARASITES.	T047	Disease or Syndrome	Infection-associated arthritis, Arthritis, Infectious, Pyoarthrosis, NOS, ARTHRITIS PYOGENIC, ARTHRITIS, PYOGENIC, Unspecified infective arthritis, site unspecified, ARTHRITIS, INFECTIOUS, PYARTHROSIS, Pyarthrosis, Pyogenic arthritis, infectious arthritis, ARTHRITIS SEPTIC, Infective arthritis, infective arthritis, INFECTIOUS ARTHRITIS, ARTHRITIS, PURULENT, Infective arthritis or polyarthritis NOS, Infectious Arthritis, SEPTIC ARTHRITIS, pyogenic arthritis, Infective Arthritis, arthritis infectious, Pyogenic arthritis, NOS, Pyoarthrosis, Infective arthritis (disorder), Septic Arthritis, Septic arthritis, Unspecified infective arthritis, Infectious arthritis, PYOGENIC ARTHRITIS, Infective arthritis, NOS, ARTHRITIS, SEPTIC	1.0
Do5uuZEcGP	Pediatric vaccines: global brands and country availability									
4e3o7Jefhx	Pediculosis and Pthiriasis (lice infestation)	Pediculosis	DISEASE	C0030756	Lice Infestations	Parasitic attack or subsistence on the skin by members of the order Phthiraptera, especially on humans by Pediculus humanus of the family Pediculidae. The hair of the head, eyelashes, and pubis is a frequent site of infestation. (From Dorland, 28th ed; Stedman, 26th ed)	T047	Disease or Syndrome	Pediculosis, unspecified, Louse infestation (disorder), Lice infestation, NOS, Lice Infestation, Pediculosis, lice infestation, Infestation caused by Pediculus, Infestations, Lice, Pediculoses, PEDICULOSIS, Lice Infestations, Infestation by Pediculus, pediculosis, Lice, Infestation caused by Pediculus (disorder), Louse infestation, Infestation by Pediculus, NOS, Infestation, Lice	1.0
4e3o7Jefhx	Pediculosis and Pthiriasis (lice infestation)	Pthiriasis	DISEASE	C1058379	Family Pthiridae		T204	Eukaryote	Phthiridae, Family Pthiridae (organism), Pthiridae	0.7
4e3o7Jefhx	Pediculosis and Pthiriasis (lice infestation)	lice	DISEASE	C0003121	Anoplura	An order of insects comprising the sucking lice, which are blood-sucking ectoparasites of mammals. Recognized families include: Echinphthiriidae, Haematopinidae, and Pediculidae. The latter contains the medically important genera affecting humans: PEDICULUS and PHTHIRUS.	T204	Eukaryote	Lice, Sucking, Lices, Sucking, Sucking louse, NOS, Sucking Lice, Sucking Lices, Order Anoplura - sucking louse, ORDER ANOPLURA - SUCKING LICE, Anoplura, Order Anoplura, Sucking Louses, Anopluras, Sucking lice, NOS, Louse, Sucking, Lice, Louses, Sucking, Order Anoplura (organism), Louse, Sucking Louse	1.0
8BR85tFYVw	Pelvic inflammatory disease	Pelvic inflammatory disease	DISEASE	C0242172	Pelvic Inflammatory Disease	A spectrum of inflammation involving the female upper genital tract and the supporting tissues. It is usually caused by an ascending infection of organisms from the endocervix. Infection may be confined to the uterus (ENDOMETRITIS), the FALLOPIAN TUBES; (SALPINGITIS); the ovaries (OOPHORITIS), the supporting ligaments (PARAMETRITIS), or may involve several of the above uterine appendages. Such inflammation can lead to functional impairment and infertility.	T047	Disease or Syndrome	Pelvic Diseases, Inflammatory, pelvic inflammation, Diseases, Pelvic Inflammatory, Disease, Pelvic Inflammatory, Pelvic inflammatory disease (PID), Inflammatory Pelvic Diseases, Inflammatory Diseases, Pelvic, PID, pid, Unspecified inflammatory disease of female pelvic organs and tissues, pelvic inflammatory disease (PID), pelvic inflammatory disease, Pelvic Inflammatory Disease, Pelvic Disease, Inflammatory, PELVIC INFLAMMATION, P.I.D., PELVIC INFLAMMATORY DISEASE, INFLAMMATORY DISEASE OF FEMALE PELVIC ORGANS, Pelvic Infection, Disease, Inflammatory Pelvic, Inflammatory diseases of female pelvic organs, Inflammatory Disease, Pelvic, INFLAMMATORY DISEASES OF THE FEMALE GENITAL ORGANS AND TISSUES, Female pelvic inflammatory disease, DISEASE PELVIC INFLAMMATORY, Diseases, Inflammatory Pelvic, inflammatory pelvic disease, Female pelvic inflammation, Pelvic inflammatory disease, PID - pelvic inflammatory disease, Pelvic Inflammatory Diseases, Inflammatory disease of female pelvic organs and tissues, NOS, INFLAMMATION PELVIC, pelvic inflammatory diseases, Female pelvic inflammatory disease (disorder), Inflammatory Pelvic Disease	1.0
EB9Y8kf45q	Peptostreptococcus infection	Peptostreptococcus infection	DISEASE	C1096562	Peptostreptococcus infection		T047	Disease or Syndrome	Peptostreptococcus infection (disorder)	1.0
vQBo2do2qw	Pericarditis Empiric therapy	Pericarditis	DISEASE	C0031046	Pericarditis	Inflammation of the PERICARDIUM from various origins, such as infection, neoplasm, autoimmune process, injuries, or drug-induced. Pericarditis usually leads to PERICARDIAL EFFUSION, or CONSTRICTIVE PERICARDITIS.	T047	Disease or Syndrome	Pericarditis, Pericarditis, NOS, Pericarditis NOS, Pericarditis (disorder), an inflammation of the membrane surrounding the heart, Swelling or irritation of membrane around heart, PERICARDITIS, pericarditis	1.0
