InputID	InputText	Entity	EntityType	UMLS.CUI	UMLS.Label	UMLS.Definition	UMLS.Synonyms	UMLS.SemanticTypeIDs	UMLS.SemanticTypeLabels	UMLS.MappingScore
yZJqgkEErc	Silicotuberculosis	Silicotuberculosis	ENTITY	C0037118	Silicotuberculosis	Pulmonary or extrapulmonary infection caused by MYCOBACTERIUM TUBERCULOSIS or nontuberculous mycobacteria in a patient with silicosis.	SILICOTUBERCULOSIS, Silicotuberculoses, Silicotuberculosis (disorder), Silicotuberculosis	T047	Disease or Syndrome	1.0
6TaJkTL9qj	Diffuse Cutaneous Leishmaniasis	Diffuse	ENTITY	C0205219	Diffuse	Widely spread; not localized or confined.	Diffuse, Diffuse (qualifier value), diffuses, diffuse	T082	Spatial Concept	1.0
6TaJkTL9qj	Diffuse Cutaneous Leishmaniasis	Cutaneous Leishmaniasis	ENTITY	C0023283	Leishmaniasis, Cutaneous	An endemic disease that is characterized by the development of single or multiple localized lesions on exposed areas of skin that typically ulcerate. The disease has been divided into Old and New World forms. Old World leishmaniasis is separated into three distinct types according to epidemiology and clinical manifestations and is caused by species of the L. tropica and L. aethiopica complexes as well as by species of the L. major genus. New World leishmaniasis, also called American leishmaniasis, occurs in South and Central America and is caused by species of the L. mexicana or L. braziliensis complexes.	Leishmaniasis, cutaneous, Cutaneous leishmaniasis, Leishmaniases, Cutaneous, Cutaneous leishmaniasis (disorder), Cutaneous Leishmaniasis, leishmaniasis cutaneous, Cutaneous Leishmaniases, cutaneous leishmaniasis, Leishmaniasis, Cutaneous	T047	Disease or Syndrome	1.0
36yXJHv3aJ	Cryptogenic organizing pneumonia	Cryptogenic	ENTITY	C0332240	Unknown (origin) (qualifier value)		cryptogenic, Idiopathic, Agnogenic, agnogenic, Idiopathic cause, Unknown (origin), unknown origin, Cryptogenic, idiopathic, Unknown (origin) (qualifier value), origin unknown	T169	Functional Concept	1.0
36yXJHv3aJ	Cryptogenic organizing pneumonia	organizing	ENTITY	C1300196	Organized	The activity or result of distributing or disposing of things properly or methodically.	Organized, organising, Organization, organize, organizing, organis, Organised, organized, Organized (qualifier value)	T169	Functional Concept	1.0
nggPqLxiVY	Staphyloenterotoxemia	Staphyloenterotoxemia	ENTITY	C0014371	Enterotoxemia	"Disease caused by the liberation of exotoxins of CLOSTRIDIUM PERFRINGENS in the intestines of sheep, goats, cattle, foals, and piglets. Type B enterotoxemia in lambs is lamb dysentery; type C enterotoxemia in mature sheep produces ""struck"", and in calves, lambs and piglets it produces hemorrhagic enterotoxemia; type D enterotoxemia in sheep and goats is pulpy-kidney disease or overeating disease."	Enterotoxemia (disorder), Enterotoxaemia, Enterotoxemia, Enterotoxemias	T047	Disease or Syndrome	0.74
poCGrAA4dz	Euglenozoa infections	Euglenozoa infections	ENTITY	C2717956	Euglenozoa Infections	Infections with the protozoa of the phylum EUGLENOZOA.	Euglenozoa Infection, Infection, Euglenozoa, Infections, Euglenozoa	T047	Disease or Syndrome	1.0
4tAHCHnUCC	Avian influenza	Avian	ENTITY	C0005595	Aves	Warm-blooded VERTEBRATES possessing FEATHERS and belonging to the class Aves.	Class Aves, Birds, birds, Bird, Avian, avian, avians, Class Aves (organism), bird, aves, Aves	T012	Bird	1.0
t2TZLqc3hi	Enterococcus Faecalis infection	Enterococcus Faecalis	ENTITY	C0038404	Enterococcus faecalis	A species of gram-positive, coccoid bacteria commonly isolated from clinical specimens and the human intestinal tract. Most strains are nonhemolytic.	streptococcus faecalis, Enterococcus faecalis (substance), enterococcus faecalis, Micrococcus zymogenes, Streptococcus liquefaciens, Micrococcus ovalis, ENTEROCOCCUS FAECALIS, STREPTOCOCCUS FAECALIS, Streptococcus glycerinaceus, enterococcus fecalis, Enterocoque, Streptococcus faecalis, Streptococcus Group D, Enterococcus faecalis, Enterococcus proteiformis, streptococcus group d, enterocoque, Enterococcus faecalis (organism), streptococcus fecalis	T007	Bacterium	1.0
CtneNeoypt	Vancomycin-Resistant Staphylococcus Aureus infection	Vancomycin-Resistant	ENTITY	C1265175	Vancomycin-Resistant Enterococci	A non-taxonomic grouping of enterococcus species that are resistant to vancomycin antibiotics through alteration of the peptidoglycan synthesis pathway.	Enterococcus species.vancomycin resistant, Vancomycin-Resistant Enterococci, vre, Vancomycin resistant Enterococcus (organism), vancomycin resistant enterococcus (VRE), Vancomycin Resistant Enterococci, Vancomycin Resistant Enterococcus, Vancomycin resistant enterococcus, Vancomycin-Resistant Enterococcus, Vancomycin resistant Enterococcus, VRE	T007	Bacterium	0.828
CtneNeoypt	Vancomycin-Resistant Staphylococcus Aureus infection	Staphylococcus Aureus infection	ENTITY	C1318973	Staphylococcus aureus infection	An infectious process in which the bacteria Staphylococcus aureus is present.	Infection due to Staphylococcus aureus, Staphylococcus aureus infections, Staphylococcus aureus Infection, Staphylococcus aureus, staphylococcus aureus infection, Staphylococcus aureus NOS, Infection caused by Staphylococcus aureus (disorder), Infection caused by Staphylococcus aureus, Staphylococcus aureus Infections, Staphylococcus aureus infection	T047	Disease or Syndrome	1.0
Lq7eNNsnod	Marburg hemorrhagic fever	Marburg hemorrhagic fever	ENTITY	C0024788	Marburg Virus Disease	An RNA virus infection of rhesus, vervet, and squirrel monkeys transmissible to man.	marburg virus disease, Marburg virus disease (disorder), Viral haemorrhagic fever, Marburg, Marburg disease, Marburg haemorrhagic fever, MHF, GREEN MONKEY VIRUS DISEASE, Vervet monkey disease, Disease, Marburg, Marburg Hemorrhagic Fever, Marburg virus disease, Marburg Virus Disease, Marburg Disease, marburg disease, Green monkey disease, green monkey disease, Marburg hemorrhagic fever, MARBURG VIRUS DISEASE, Fever, Marburg Hemorrhagic, Viral hemorrhagic fever, Marburg, Hemorrhagic Fever, Marburg	T047	Disease or Syndrome	1.0
BjF6hiaXmX	Granuloma Inguinale	Granuloma Inguinale	ENTITY	C0018190	Granuloma Inguinale	Anogenital ulcers caused by Calymmatobacterium granulomatis as distinguished from lymphogranuloma inguinale (see LYMPHOGRANULOMA VENEREUM) caused by CHLAMYDIA TRACHOMATIS. Diagnosis is made by demonstration of typical intracellular Donovan bodies in crushed-tissue smears.	granuloma inguinale, DONOVANOSIS, Pudendal ulcer, GRANULOMA INGUINALE DONOVANOSIS, Granuloma Donovani, Granuloma venereum, GRANULOMA PUDENDI, donovanosis, Granuloma Inguinale, GRANULOMA INGUINALE, Granuloma pudendi, GRANULOMA INGUINALE <DONOVANOSIS>, Granuloma Venereum, Infection due to Donovania granulomatis, GRANULOMA VENEREUM, Granuloma inguinale, Infection due to Calymmatobacterium granulomatis, Granuloma inguinale (disorder), Ulcerating granuloma pudendi, GI - Granuloma inguinale, Donovanosis	T047	Disease or Syndrome	1.0
3w4fhwDo6F	Spirochaetales infections	Spirochaetales infections	ENTITY	C0037974	Spirochaetales Infections	Infections with bacteria of the order SPIROCHAETALES.	Infections, Spirochete, disease spirochetal, Spirochetal infection, NOS, Spirochete Infections, Spirochaetosis, spirochetes disease, Spirochaetal infection, spirochetosis, Spirochetosis, NOS, Spirochete Infection, Spirochetal infection, unspecified, Infections, Spirochaetales, spirochaetal infection, Infection, Spirochete, spirochaetosis, Spirochaetales Infection, Spirochetal infection (disorder), Infection, Spirochaetales, spirochetal infection, Spirochetal infection, spirochaetales infection, Spirochetosis	T047	Disease or Syndrome	1.0
UWU8yM6V5i	Epidural Abscess	Epidural	ENTITY	C0592511	Epidural Route of Drug Administration	Administration of the drug in the epidural space, usually at the lumbar level of the spine. The drug must initially cross the dura mater before exerting its effect on the nervous system components. The drug is also subject to uptake into the rich epidural plexus of veins. Uptake and distribution after epidural administration resembles that seen after intramuscular injection. The portion of drug that is not taken into the vascular compartment is available to cross the dura. Hydrophilicity is a major component in the pharmacokinetics of drug transfer into the subdural space.	epidural use, Epidural route, Epidural, Epidural Route of Administration, Epidural use, EpiduralRoute, Epidural route (qualifier value)	T169	Functional Concept	1.0
UWU8yM6V5i	Epidural Abscess	Abscess	ENTITY	C0000833	Abscess	Accumulation of purulent material in tissues, organs, or circumscribed spaces, usually associated with signs of infection.	abscess, Abscess (morphologic abnormality), Abscess NOS, ABSCESS, Abscess (disorder), Abscesses, Abscess morphology, abscesses, Abscess	T047	Disease or Syndrome	1.0
QVB56gczRK	Coxsackievirus infectious disease	Coxsackievirus infectious disease	ENTITY	C0010246	Coxsackievirus Infections	A heterogeneous group of infections produced by coxsackieviruses, including HERPANGINA, aseptic meningitis (MENINGITIS, ASEPTIC), a common-cold-like syndrome, a non-paralytic poliomyelitis-like syndrome, epidemic pleurodynia (PLEURODYNIA, EPIDEMIC) and a serious MYOCARDITIS.	coxsackie disease, Coxsackie virus disease, coxsackie virus infections, virus coxsackie, Coxsackie Virus Infections, coxsackievirus infection, disease coxsackie, Infections, Coxsackie Virus, Coxsackie Virus Infection, Coxsackievirus infections, coxsackie viral infection, infections coxsackievirus, Coxsackievirus Infection, Coxsackievirus Infections, coxsackievirus infections, Infections, Coxsackievirus, coxsackie viral infections, coxsackie virus, coxsackie virus infection, disease coxsackie virus, Coxsackie virus disease (disorder)	T047	Disease or Syndrome	0.887
ytuXG8SfQs	Human African Trypanosomiasis	Human	ENTITY	C0086418	Homo sapiens	Members of the species Homo sapiens.	Human - origin (qualifier value), Human, General, human, Homo sapiens, Modern Man, Homo sapiens (organism), Man, Human - origin, Man (Taxonomy), Humans, FAMILY OF MAN, Human, humans, Man, Modern, Man and woman, homo sapiens, man	T016	Human	1.0
ytuXG8SfQs	Human African Trypanosomiasis	African	ENTITY	C0027567	African	Denotes a person with ancestral origins are in any of the countries of Africa.	Black, African race (racial group), African, Negroid Race, Negroid, Negroid Races, AFRICAN, African race, Race, Negroid, African Ancestry	T098	Population Group	1.0
ytuXG8SfQs	Human African Trypanosomiasis	Trypanosomiasis	ENTITY	C0041227	Trypanosomiasis	Infection with protozoa of the genus TRYPANOSOMA.	trypanosomiasis, Trypanosomiasis, Trypanosomiasis, unspecified, Trypanosomosis, Trypanosomiases, Trypanosomiasis (disorder)	T047	Disease or Syndrome	1.0
LetaqzuicM	Listeria Meningitis	Listeria	ENTITY	C0023859	Listeria	A genus of bacteria which may be found in the feces of animals and man, on vegetation, and in silage. Its species are parasitic on cold-blooded and warm-blooded animals, including man.	Listeria species, Listerella, Genus Listeria, listeria, Listeria, NOS, Genus Listeria (organism), LISTERIA, Listeria	T007	Bacterium	1.0
LetaqzuicM	Listeria Meningitis	Meningitis	ENTITY	C0025289	Meningitis	Inflammation of the coverings of the brain and/or spinal cord, which consist of the PIA MATER; ARACHNOID; and DURA MATER. Infections (viral, bacterial, and fungal) are the most common causes of this condition, but subarachnoid hemorrhage (HEMORRHAGES, SUBARACHNOID), chemical irritation (chemical MENINGITIS), granulomatous conditions, neoplastic conditions (CARCINOMATOUS MENINGITIS), and other inflammatory conditions may produce this syndrome. (From Joynt, Clinical Neurology, 1994, Ch24, p6)	Meningitis (disorder), MENINGITIS, meningitis, Meningitis of unspecified cause, Meningitides, Meningitis, unspecified, Inflammation of meninges, Meningitis, Meningitis, NOS, meningitides	T047	Disease or Syndrome	1.0
zrRHGXeTnX	Flavivirus infections	Flavivirus infections	ENTITY	C0206608	Flavivirus Infections	Infections with viruses of the genus FLAVIVIRUS, family FLAVIVIRIDAE.	Disease caused by Flavivirus (disorder), Disease caused by Flavivirus, Disease due to Flavivirus, DISEASES DUE TO FLAVIVIRUS, Infection, Flavivirus, Disease due to Flavivirus, NOS, Infections, Flavivirus, Flavivirus Infection	T047	Disease or Syndrome	1.0
sehEyFZ79s	Pasteurella hemorrhagic Septicemia	Pasteurella hemorrhagic	ENTITY	C0333275	Hemorrhagic	A morphologic finding indicating a change in a tissue due to vascular injury or leakage.	Hemorrhagic, Hemorrhagic Change, Bloody, Hemorrhagic (qualifier value), Haemorrhagic, hemorrhagic, haemorrhagic	T080	Qualitative Concept	0.744
sehEyFZ79s	Pasteurella hemorrhagic Septicemia	Septicemia	ENTITY	C0036690	Septicemia	Systemic disease associated with the presence of pathogenic microorganisms or their toxins in the blood.	septicaemia, blood poisoning, Blood Poisoning, Infection in blood stream, Septicemia NOS, Blood Poisonings, Sepsis, poisoning blood, Blood poisoning, NOS, BLOOD POISONING, Septicemia, NOS, SEPTICAEMIA, SEPTICEMIA, septicemia, Poisoning, Blood, Poisonings, Blood, Septicemia, Unspecified septicemia, Septicaemia, NOS, Septicemias	T047	Disease or Syndrome	1.0
g5qrdu9xBd	Pseudomonas Aeruginosa Cf5 infection	Pseudomonas Aeruginosa Cf5 infection	ENTITY	C0854135	Pseudomonas aeruginosa infection		aeruginosa infections pseudomona, aeruginosa infections pseudomonas, Pseudomonas aeruginosa Infection, pseudomonas aeruginosa infection, Pseudomonas aeruginosa Infections	T047	Disease or Syndrome	0.869
opkUKLspk6	Adult T-Cell Leukemia/Lymphoma	Adult T-Cell Leukemia/Lymphoma	ENTITY	C0023493	Adult T-Cell Lymphoma/Leukemia	Aggressive T-Cell malignancy with adult onset, caused by HUMAN T-LYMPHOTROPIC VIRUS 1. It is endemic in Japan, the Caribbean basin, Southeastern United States, Hawaii, and parts of Central and South America and sub-Saharan Africa.	Leukemia-Lymphoma, Human T-Cell, human T cell leukemia, Adult T-cell leukemia/lymphoma (morphologic abnormality), HTLV I Associated T Cell Leukemia Lymphoma, Adult T-cell leukaemia/lymphoma (HTLV-1 positive), Adult T-Cell Leukemia-Lymphoma, Adult T-cell leukemia, Adult T-cell leukaemia, T-Cell Leukemia, Adult, Adult T-Cell Leukemia/Lymphoma, Adult T-Cell Lymphoma/Leukemia, adult T-cell leukemia/lymphoma, Human T Cell Leukemia Lymphoma, Leukemia-Lymphoma, Adult T-Cell, Leukemia-Lymphoma, HTLV-I-Associated T-Cell, Adult T-cell leukemia/lymphoma, T-Cell Leukemia-Lymphoma, Human, Leukemias, Adult T-Cell, adult t-cell leukemia, adult t-cell lymphoma, HTLV-Associated Leukemia-Lymphomas, Adult T Cell Lymphoma/Leukemia, HTLV-I-Associated T-Cell Leukemia-Lymphomas, Human T-Cell Leukemia-Lymphomas, t-all, Adult T-cell leukaemia/lymphoma, HTLV-I associated adult T-cell leukemia/lymphoma, Adult T-cell leukemia/lymphoma (clinical), Adult T-cell leukaemia/lymphoma (clinical), Leukemia-Lymphomas, Human T-Cell, HTLV Associated Leukemia Lymphoma, Leukemia-Lymphoma, T-Cell, Acute, HTLV-I-Associated, T Cell Leukemia Lymphoma, Adult, HTLV-1 Associated Adult T-Cell Lymphoma/Leukemia, Human T Lymphotropic Virus Associated Leukemia Lymphoma, T-Cell Leukemia-Lymphomas, HTLV-I-Associated, T Cell Leukemia Lymphoma, HTLV I Associated, Adult T-cell lymphoma/leukaemia, t cell acute leukemia, T-cell leukemia/lymphoma, adult, Human T-Cell Leukemia-Lymphoma, T-Cell Leukemia-Lymphomas, Human, Leukemia-Lymphomas, HTLV-Associated, Adult T-cell leukemia/lymphoma (disorder), Leukemia Lymphoma, Adult T Cell, HTLV-Associated Leukemia-Lymphoma, Leukemia-Lymphomas, Adult T-Cell, Adult T-cell leukemia/lymphoma (HTLV-1 positive), T-Cell Leukemia-Lymphoma, HTLV-I-Associated, Adult T-Cell Leukemia-Lymphomas, adult t-cell leukemias, Adult T-cell lymphoma/leukaemia (HTLV-1 +), Adult T-cell lymphoma/leukemia, Leukemia, Adult T Cell, T Cell Leukemia, Adult, Leukemia, Adult T-Cell, Adult T-Cell Leukemia, ATLL, HTLV-I-Associated T-Cell Leukemia-Lymphoma, adult t cell leukemia, Adult T-cell lymphoma/leukemia (HTLV-1 +), Leukemia-Lymphomas, HTLV-I-Associated T-Cell, HTLV-I Associated Adult T-Cell Leukemia/Lymphoma, T-Cell Leukemia-Lymphomas, Adult, Human T Lymphotropic Virus-Associated Leukemia-Lymphoma, Leukemia-Lymphoma, HTLV-Associated, adult T cell leukemia, atll, T-Cell Leukemias, Adult, leukemia/lymphoma, adult T-cell, T-Cell Leukemia-Lymphoma, Adult, human t cell leukemia, Adult T-cell lymphoma, Adult T-Cell Leukemias, Leukemia Lymphoma, T Cell, Acute, HTLV I Associated	T191	Neoplastic Process	1.0
