ID	InputText	Entity	EntityLabel	UMLS.CUI	UMLS.Label	UMLS.Definition	UMLS.SemanticTypeIDs	UMLS.SemanticTypeLabels	UMLS.Synonyms	UMLS.Score
8PbssVpoPh	Pancreatic necrosis and Pancreatic Abscess	Pancreatic Abscess	ENTITY	C0238334	Abscess of pancreas	A circumscribed area of pus or necrotic debris in the parenchyma of the pancreas. []	T047	Disease or Syndrome	Pancreatic abscess, Pancreas abscess, Abscess of pancreas (disorder), pancreatic abscess, PANCREAS, ABSCESS, Abscess of pancreas	1.0
VipyBLwGwW	Papillary necrosis	Papillary necrosis	ENTITY	C0022667	Kidney Papillary Necrosis	A complication of kidney diseases characterized by cell death involving KIDNEY PAPILLA in the KIDNEY MEDULLA. Damages to this area may hinder the kidney to concentrate urine resulting in POLYURIA. Sloughed off necrotic tissue may block KIDNEY PELVIS or URETER. Necrosis of multiple renal papillae can lead to KIDNEY FAILURE.	T047	Disease or Syndrome	renal papillary necrosis, NECROSIS PAPILLARY KIDNEY, Necrotizing Renal Papillitis, necrosis papillary, Renal Papillitides, Necrotizing, Kidney Papillary Necrosis, RENAL PAPILLITIS NECROTISING, Papillary Necrosis, Kidney, Necrotising renal papillitis, Renal medullary necrosis, papillary necrosis, Renal papillary necrosis, Renal Papillary Necrosis, KIDNEY, PAPILLARY NECROSIS, Papillitides, Necrotizing Renal, Necrotizing papillitis, PAPILLARY KIDNEY NECROSIS, Renal Medullary Necrosis, PAPILLITIS, RENAL, NECROTIZING, Necrotizing Renal Papillitides, NECROSIS KIDNEY PAPILLARY, Necrotizing renal papillitis, Necrosis, Kidney Papillary, Medullary necrosis, Necrotising papillitis, Renal Papillitis, Necrotizing, Papillary necrosis (disorder), Nephropathy NOS with renal medullary necrosis, PAPILLARY NECROSIS RENAL, RENAL PAPILLITIS NECROTIZING, Papillary necrosis, Necrosis, Renal Medullary, RENAL PAPILLARY NECROSIS, PAPILLITIS RENAL NECROTIZING	1.0
urixXqGnnK	Paracoccidioidomycosis	Paracoccidioidomycosis	ENTITY	C0030409	Paracoccidioidomycosis	A mycosis affecting the skin, mucous membranes, lymph nodes, and internal organs. It is caused most often by Paracoccidioides brasiliensis. It is also called paracoccidioidal granuloma.	T047	Disease or Syndrome	Infection by Paracoccidioides brasiliensis, paracoccidioidomycosis, Paracoccidioidomycosis (disorder), Paracoccidioidomycose, Blastomycosis, South American, Brazilian blastomycosis, Mucocutaneous-lymphangitic paracoccidioidomycosis, LUTZ-SPLENDORE-ALMEIDA DISEASE, south American blastomycosis, BLASTOMYCOSIS, SOUTH AMERICAN, Paracoccidioidal Granulomas, paracoccidioidal mycosis, PARACOCCIDIOIDOMYCOSIS, South American blastomycosis, Paracoccidioidomycoses, Granuloma, Paracoccidioidal, paracoccidiodomycosis, GRANULOMA, PARACOCCIDIOIDAL, South American Blastomycosis, Mucocutaneous South American blastomycosis, Infection, Paracoccidioides, Infection by Blastomyces brasiliensis, Paracoccidioidomycosis, Lutz-Splendore-Almeida disease, Paracoccidioidal granuloma, Mucocutaneous-lymphangitic paracoccidioidomycosis (disorder), Paracoccidioides Infections, Paracoccidioides Infection, Paracoccidioidal Granuloma	1.0
XmjesqfnqY	Parapoxviruses	Parapoxviruses	ENTITY	C0206583	Parapoxvirus	A genus of the family POXVIRIDAE, subfamily CHORDOPOXVIRINAE, which infect ungulates and may infect humans. ORF VIRUS is the type species.	T005	Virus	Genus Parapoxvirus, parapoxviruses, Parapoxvirus, Parapoxviruses, Orf subgroup, NOS, parapoxvirus, Genus Parapoxvirus (organism), Parapoxvirus species, Parapoxvirus, NOS, PARAPOXVIRUS, Orf subgroup, Orf subgroup virus	1.0
CVkJeyyQPx	Pasteurella Multocida infection	Pasteurella	ENTITY	C0030635	Pasteurella	The oldest recognized genus of the family PASTEURELLACEAE. It consists of several species. Its organisms occur most frequently as coccobacillus or rod-shaped and are gram-negative, nonmotile, facultative anaerobes. Species of this genus are found in both animals and humans.	T007	Bacterium	pasteurella, PASTEURELLA, Pasteurella species, Genus Pasteurella, Pasteurella, NOS, Genus Pasteurella (organism), Pasteurella	1.0
CVkJeyyQPx	Pasteurella Multocida infection	Multocida infection	ENTITY	C1260911	Infection by Pasteurella multocida		T047	Disease or Syndrome	Infection caused by Pasteurella multocida, Infection by Pasteurella multocida, Infection caused by Pasteurella multocida (disorder)	0.767
JBkPJ8j3Rg	Pathophysiology of complicated urinary tract infection (Uti)	Pathophysiology	ENTITY	C0031847	physiopathological	Used with organs and diseases for disordered function in disease states.	T169	Functional Concept	physiopathology, pathophysiology, dysfunction	1.0
JBkPJ8j3Rg	Pathophysiology of complicated urinary tract infection (Uti)	complicated	ENTITY	C0231242	Complicated	Difficult to analyze or understand.	T169	Functional Concept	complicate, Complicated, complicated by, Complicated by, Complicated (qualifier value), complicated, complicating	1.0
JBkPJ8j3Rg	Pathophysiology of complicated urinary tract infection (Uti)	urinary tract infection	ENTITY	C0042029	Urinary tract infection	Inflammatory responses of the epithelium of the URINARY TRACT to microbial invasions. They are often bacterial infections with associated BACTERIURIA and PYURIA.	T047	Disease or Syndrome	URINARY TRACT INFECTION, Infection, Urinary Tract, Infections, Urinary Tract, Urinary Tract Infections, INFECTION URINARY TRACT, urinary tract infection, Urinary tract infection, site not specified, UTI - Urinary tract infection, urinary tract infection (UTI), Urinary tract infectious disease, UTI, Urinary tract infections, utis, Tract Infections, Urinary, uti, Tract Infection, Urinary, Urinary tract infection, NOS, Urinary tract infection; site not specified, Urinary tract infectious disease (disorder), urinary tract infections, Urinary Tract Infection, urinary infection, Urinary tract infectious disease, NOS, Urinary tract infection	1.0
GGZD6vuMAP	Pediatric HIV infection	Pediatric	ENTITY	C0876889	Pediatric brand name		T121,T197	Pharmacologic Substance,Inorganic Chemical	Pediatric	1.0
GGZD6vuMAP	Pediatric HIV infection	HIV infection	ENTITY	C0019693	HIV Infections	Includes the spectrum of human immunodeficiency virus infections that range from asymptomatic seropositivity, thru AIDS-related complex (ARC), to acquired immunodeficiency syndrome (AIDS).	T047	Disease or Syndrome	DISEASES DUE TO IMMUNODEFICIENCY VIRUS, Infection, HIV, HIV seropositivity or positivity, HTLV III Infections, T-Lymphotropic Virus Type III Infections, Human, Infections, HTLV-III, Infection, HTLV-III-LAV, HTLV-III-LAV Infection, Infection, HTLV-III, HTLV-III-LAV Infections, HIV Infections, HIV - Human immunodeficiency virus infection, HUMAN IMMUNODEFICIENCY VIRUS [HIV] INFECTION, HTLV-III Infection, HTLV III LAV Infections, Human Immunodeficiency Virus Infection, Infections, HIV, Infections, HTLV-III-LAV, HIV Infection, HIV disease, HIV DISEASE, Human immunodeficiency virus disease, T Lymphotropic Virus Type III Infections, Human, hiv infection, Human immunodeficiency virus infection, NOS, Human immunodeficiency virus infection, Human immunodeficiency virus [HIV] disease, HIV infection, HIV, HIV infections, HTLV-III Infections, Human immunodeficiency virus infection (disorder)	1.0
PSKrmUZAKc	Pediatric Rubella in emergency medicine	Pediatric	ENTITY	C0876889	Pediatric brand name		T121,T197	Pharmacologic Substance,Inorganic Chemical	Pediatric	1.0
PSKrmUZAKc	Pediatric Rubella in emergency medicine	Rubella	ENTITY	C0035920	Rubella	An acute infectious disease caused by the RUBELLA VIRUS. The virus enters the respiratory tract via airborne droplet and spreads to the LYMPHATIC SYSTEM.	T047	Disease or Syndrome	German Measles, Measles, Three Day, GERMAN MEASLES, THIRD DISEASE, rubella, third disease, Rubellas, Three day measles, Measle, Three Day, Rubella (disorder), german measle, three-day measles, Rubella Infection, Rubella, NOS, Three Day Measles, RUBELLA, Three Day Measle, Rubella, german measles rubella, Measles, German, german measles, German measles, Rubella without mention of complication	1.0
PSKrmUZAKc	Pediatric Rubella in emergency medicine	emergency medicine	ENTITY	C0013964	emergency medicine (field)	The branch of medicine concerned with the evaluation and initial treatment of urgent and emergent medical problems, such as those caused by accidents, trauma, sudden illness, poisoning, or disasters. Emergency medical care can be provided at the hospital or at sites outside the medical facility.	T091	Biomedical Occupation or Discipline	Medicine, Emergency, Emergency medicine (qualifier value), Emergency Medicine, emergency medicine, emergency medicine (field), Emergency medicine	1.0
TeVgeziyqD	Pediatric septic arthritis surgery	Pediatric	ENTITY	C0876889	Pediatric brand name		T121,T197	Pharmacologic Substance,Inorganic Chemical	Pediatric	1.0
TeVgeziyqD	Pediatric septic arthritis surgery	septic arthritis surgery	ENTITY	C0003869	Arthritis, Infectious	Arthritis caused by BACTERIA; RICKETTSIA; MYCOPLASMA; VIRUSES; FUNGI; or PARASITES.	T047	Disease or Syndrome	Infection-associated arthritis, Arthritis, Infectious, Pyoarthrosis, NOS, ARTHRITIS PYOGENIC, ARTHRITIS, PYOGENIC, Unspecified infective arthritis, site unspecified, ARTHRITIS, INFECTIOUS, PYARTHROSIS, Pyarthrosis, Pyogenic arthritis, infectious arthritis, ARTHRITIS SEPTIC, Infective arthritis, infective arthritis, INFECTIOUS ARTHRITIS, ARTHRITIS, PURULENT, Infective arthritis or polyarthritis NOS, Infectious Arthritis, SEPTIC ARTHRITIS, pyogenic arthritis, Infective Arthritis, arthritis infectious, Pyogenic arthritis, NOS, Pyoarthrosis, Infective arthritis (disorder), Septic Arthritis, Septic arthritis, Unspecified infective arthritis, Infectious arthritis, PYOGENIC ARTHRITIS, Infective arthritis, NOS, ARTHRITIS, SEPTIC	0.833
VfzrSrDKPM	Pediatric vaccines: global brands and country availability	Pediatric	ENTITY	C0876889	Pediatric brand name		T121,T197	Pharmacologic Substance,Inorganic Chemical	Pediatric	1.0
VfzrSrDKPM	Pediatric vaccines: global brands and country availability	vaccines	ENTITY	C0042210	Vaccines	Suspensions of killed or attenuated microorganisms (bacteria, viruses, fungi, protozoa), antigenic proteins, synthetic constructs, or other bio-molecular derivatives, administered for the prevention, amelioration, or treatment of infectious and other diseases.	T116,T121,T129	Amino Acid, Peptide, or Protein,Pharmacologic Substance,Immunologic Factor	Vaccine, Vaccine, NOS, vaccine, Vaccine product (medicinal product), Vaccines, Vaccine product, therapeutic vaccine, Therapeutic vaccine, NOS, vaccines, vaccine product, Therapeutic vaccine, VaccineEntityType, VACCINES, therapeutic vaccines	1.0
VfzrSrDKPM	Pediatric vaccines: global brands and country availability	global brands	ENTITY							
VfzrSrDKPM	Pediatric vaccines: global brands and country availability	country	ENTITY	C0454664	Country	A collective generic term that refers here to a wide variety of dependencies, areas of special sovereignty, uninhabited islands, and other entities in addition to the traditional countries or independent states.	T083	Geographic Area	Countries, Country, Country (geographic location), country, countries	1.0
VfzrSrDKPM	Pediatric vaccines: global brands and country availability	availability	ENTITY	C0470187	Availability of	The quality of being obtainable or accessible and ready for use or service.	T169	Functional Concept	Availability, available, Availability of (contextual qualifier), availability, Availability of (contextual qualifier) (qualifier value), availability of, Available, Availability of	1.0
pfSH6Tr8GF	Pediculosis and Pthiriasis (lice infestation)	Pediculosis	ENTITY	C0030756	Lice Infestations	Parasitic attack or subsistence on the skin by members of the order Phthiraptera, especially on humans by Pediculus humanus of the family Pediculidae. The hair of the head, eyelashes, and pubis is a frequent site of infestation. (From Dorland, 28th ed; Stedman, 26th ed)	T047	Disease or Syndrome	Pediculosis, unspecified, Louse infestation (disorder), Lice infestation, NOS, Lice Infestation, Pediculosis, lice infestation, Infestation caused by Pediculus, Infestations, Lice, Pediculoses, PEDICULOSIS, Lice Infestations, Infestation by Pediculus, pediculosis, Lice, Infestation caused by Pediculus (disorder), Louse infestation, Infestation by Pediculus, NOS, Infestation, Lice	1.0
pfSH6Tr8GF	Pediculosis and Pthiriasis (lice infestation)	Pthiriasis	ENTITY	C1058379	Family Pthiridae		T204	Eukaryote	Phthiridae, Family Pthiridae (organism), Pthiridae	0.7
pfSH6Tr8GF	Pediculosis and Pthiriasis (lice infestation)	lice infestation	ENTITY	C0030756	Lice Infestations	Parasitic attack or subsistence on the skin by members of the order Phthiraptera, especially on humans by Pediculus humanus of the family Pediculidae. The hair of the head, eyelashes, and pubis is a frequent site of infestation. (From Dorland, 28th ed; Stedman, 26th ed)	T047	Disease or Syndrome	Pediculosis, unspecified, Louse infestation (disorder), Lice infestation, NOS, Lice Infestation, Pediculosis, lice infestation, Infestation caused by Pediculus, Infestations, Lice, Pediculoses, PEDICULOSIS, Lice Infestations, Infestation by Pediculus, pediculosis, Lice, Infestation caused by Pediculus (disorder), Louse infestation, Infestation by Pediculus, NOS, Infestation, Lice	1.0
rr57dM6Nw9	Pelvic inflammatory disease	Pelvic inflammatory disease	ENTITY	C0242172	Pelvic Inflammatory Disease	A spectrum of inflammation involving the female upper genital tract and the supporting tissues. It is usually caused by an ascending infection of organisms from the endocervix. Infection may be confined to the uterus (ENDOMETRITIS), the FALLOPIAN TUBES; (SALPINGITIS); the ovaries (OOPHORITIS), the supporting ligaments (PARAMETRITIS), or may involve several of the above uterine appendages. Such inflammation can lead to functional impairment and infertility.	T047	Disease or Syndrome	Pelvic Diseases, Inflammatory, pelvic inflammation, Diseases, Pelvic Inflammatory, Disease, Pelvic Inflammatory, Pelvic inflammatory disease (PID), Inflammatory Pelvic Diseases, Inflammatory Diseases, Pelvic, PID, pid, Unspecified inflammatory disease of female pelvic organs and tissues, pelvic inflammatory disease (PID), pelvic inflammatory disease, Pelvic Inflammatory Disease, Pelvic Disease, Inflammatory, PELVIC INFLAMMATION, P.I.D., PELVIC INFLAMMATORY DISEASE, INFLAMMATORY DISEASE OF FEMALE PELVIC ORGANS, Pelvic Infection, Disease, Inflammatory Pelvic, Inflammatory diseases of female pelvic organs, Inflammatory Disease, Pelvic, INFLAMMATORY DISEASES OF THE FEMALE GENITAL ORGANS AND TISSUES, Female pelvic inflammatory disease, DISEASE PELVIC INFLAMMATORY, Diseases, Inflammatory Pelvic, inflammatory pelvic disease, Female pelvic inflammation, Pelvic inflammatory disease, PID - pelvic inflammatory disease, Pelvic Inflammatory Diseases, Inflammatory disease of female pelvic organs and tissues, NOS, INFLAMMATION PELVIC, pelvic inflammatory diseases, Female pelvic inflammatory disease (disorder), Inflammatory Pelvic Disease	1.0
CHHDQ6Ze7L	Peptostreptococcus infection	Peptostreptococcus infection	ENTITY	C1096562	Peptostreptococcus infection		T047	Disease or Syndrome	Peptostreptococcus infection (disorder)	1.0
HGFazXiY2C	Pericarditis Empiric therapy	Pericarditis	ENTITY	C0031046	Pericarditis	Inflammation of the PERICARDIUM from various origins, such as infection, neoplasm, autoimmune process, injuries, or drug-induced. Pericarditis usually leads to PERICARDIAL EFFUSION, or CONSTRICTIVE PERICARDITIS.	T047	Disease or Syndrome	Pericarditis, Pericarditis, NOS, Pericarditis NOS, Pericarditis (disorder), an inflammation of the membrane surrounding the heart, Swelling or irritation of membrane around heart, PERICARDITIS, pericarditis	1.0
