InputID	InputText	Entity	EntityType	UMLS.CUI	UMLS.Label	UMLS.Definition	UMLS.Synonyms	UMLS.SemanticTypeIDs	UMLS.SemanticTypeLabels	UMLS.MappingScore
HM8dQRxwXA	Skin disease caused by bacterial infection	bacterial infection	DISEASE	C0004623	Bacterial Infections	Infections by bacteria, general or unspecified.	Bacterial infectious disease, NOS, BACTERIAL INFECTIOUS DISEASES, other bacterial infection, Bacterial infection, BACTERIAL INFECTIOUS DISEASES: GENERAL TERMS, Infections, Bacterial, bacterial diseases, bacterial infections, Bacterial Infection, bacterial infection, bacterial disease, Bacterial diseases, Infection, Bacterial, Disease caused by bacteria, NOS, Bacterial Disease, Bacterial infection; unspecified site, Bacterial Infections, Bacterial Disorder, Bacterial infectious disease (disorder), bacterial infectious diseases, Bacterial infections, Bacterial infection, NOS, Bacterial infectious disease, bacteria caused disease, Diseases Caused by Bacteria, disease caused by bacteria, Bacterial Diseases, INFECTION BACTERIAL, Bacterial disease, bacteria caused diseases, Disease caused by bacteria, Bacterial Infectious Disease	T047	Disease or Syndrome	1.0
6cBeUeSKJ4	Rat-Bite fever	fever	DISEASE	C0015967	Fever	An abnormal elevation of body temperature, usually as a result of a pathologic process.	Pyrexia, Fever (finding), increases temperature, FEVER, febrile, Fevers, Body temperature above reference range (finding), fever, Has a temperature, HYPERTHERMIA, high body temperature, Temperature elevated, PYREXIA, raised temperature, febris, temperature elevation, feverish, Hyperthermic, TEMPERATURE ELEVATION, increase temperature, Hyperthermia, Feverish, Fever NOS, BODY TEMPERATURE INCREASED, Body temperature above reference range, high temperature, pyrexia, Temperature raised, Pyrexias, fevers, increased body temperature, TEMPERATURE INCREASE, High body temperature, Pyrexia NOS, Fever, unspecified, Pyrexial, elevated temperature, Increased body temperature, Fever, fevered, temperature increase, hyperthermia, Febrile, hyperthermic, pyrexial, Body temperature, increased	T184	Sign or Symptom	1.0
yoeDhepLN3	Postpoliomyelitis syndrome	Postpoliomyelitis syndrome	DISEASE	C0080040	Postpoliomyelitis Syndrome	A syndrome characterized by new neuromuscular symptoms that occur at least 15 years after clinical stability has been attained in patients with a prior history of symptomatic poliomyelitis. Clinical features include new muscular weakness and atrophy of the limbs, bulbar innervated musculature, and muscles of respiration, combined with excessive fatigue, joint pain, and reduced stamina. The process is marked by slow progression and periods of stabilization. (From Ann NY Acad Sci 1995 May 25;753:68-80)	Muscular Atrophy, Post-Poliomyelitis, Muscular Atrophies, Postpoliomyelitis, post polio syndrome, Postpolio syndrome, Post Poliomyelitis Muscular Atrophy, Postpolio muscular atrophy, Postpoliomyelitis Muscular Atrophies, postpoliomyelitis syndrome, Post-polio progressive muscular atrophy, Post-Poliomyelitis Muscular Atrophy, Postpoliomyelitis sequelae, Postpolio sequelae, Post-Polio Syndrome, Muscular Atrophies, Post-Poliomyelitis, Post poliomyelitis syndrome (disorder), Postpoliomyelitis Muscular Atrophy, Progressive muscular atrophy following poliomyelitis, polio post syndrome, Post Poliomyelitis Syndrome, post-polio syndrome, Post poliomyelitis syndrome, Post-polio Syndrome, Post-Poliomyelitis Syndrome, POSTPOLIO SYNDROME, Muscular Atrophy, Postpoliomyelitis, post poliomyelitis syndrome, postpolio syndrome, Post-Poliomyelitis Muscular Atrophies, Post-Polio Syndromes, Postpoliomyelitic syndrome, Postpoliomyelitis syndrome	T047	Disease or Syndrome	1.0
UCxcfQuDCg	Retroperitoneal infection	Retroperitoneal infection	DISEASE	C0920049	Retroperitoneal infection		Retroperitoneal infection (disorder), Retroperitoneal infections	T047	Disease or Syndrome	1.0
dDVxJkL93Y	Pneumonia caused by gram negative bacteria	Pneumonia	DISEASE	C0032285	Pneumonia	Infection of the lung often accompanied by inflammation.	Lung inflamed, Pulmonitis, PNEUMONIA, Pneumonias, Pneumonia (disorder), Pneumonia, NOS, Pneumonia, pneum, pulmonary inflammation, pneumonia, unspecified pneumonia, inflammation lungs, lung inflammation, Pulmonary inflammation, Pneumonitis, NOS	T047	Disease or Syndrome	1.0
cvob7tUai2	Herpes Simplex virus Keratitis	Herpes Simplex virus Keratitis	DISEASE	C0019357	Keratitis, Herpetic	A superficial, epithelial Herpesvirus hominis infection of the cornea, characterized by the presence of small vesicles which may break down and coalesce to form dendritic ulcers (KERATITIS, DENDRITIC). (Dictionary of Visual Science, 3d ed)	Ocular Herpes Simplex, Herpetic keratitis, Herpes Simplex Keratitis, herpes keratitis, Ophthalmic herpes simplex, Herpes Simplex Keratitides, Keratitides, Herpetic, Herpes Simplex, Ocular, Herpes simplex keratitis, Keratitis, Herpes Simplex, corneal herpes, Ophthalmic herpes simplex (disorder), eyes herpes, eye herpes, Herpesvirus keratitis, herpes ocular, hsv keratitis, Keratitis due to Herpesvirus (disorder), Herpes simplex ophthalmicus, herpetic keratitis, HERPES SIMPLEX KERATITIS, Herpetic Keratitis, HERPES OCULAR, Herpes simplex keratitis (disorder), Herpetic Keratitides, ocular herpes, ocular herpes simplex, HSV keratitis, Keratitis due to Herpesvirus, herpes ophthalmic, ophthalmic herpes, herpes simplex keratitis, ocular simplex herpes, herpes eye, Keratitides, Herpes Simplex	T047	Disease or Syndrome	0.928
YsExv2STGV	Diffuse Cutaneous Leishmaniasis	Cutaneous Leishmaniasis	DISEASE	C0023283	Leishmaniasis, Cutaneous	An endemic disease that is characterized by the development of single or multiple localized lesions on exposed areas of skin that typically ulcerate. The disease has been divided into Old and New World forms. Old World leishmaniasis is separated into three distinct types according to epidemiology and clinical manifestations and is caused by species of the L. tropica and L. aethiopica complexes as well as by species of the L. major genus. New World leishmaniasis, also called American leishmaniasis, occurs in South and Central America and is caused by species of the L. mexicana or L. braziliensis complexes.	Leishmaniasis, cutaneous, Cutaneous leishmaniasis, Leishmaniases, Cutaneous, Cutaneous leishmaniasis (disorder), Cutaneous Leishmaniasis, leishmaniasis cutaneous, Cutaneous Leishmaniases, cutaneous leishmaniasis, Leishmaniasis, Cutaneous	T047	Disease or Syndrome	1.0
Mxh5bAdz6u	Cryptogenic organizing pneumonia	Cryptogenic	DISEASE	C0332240	Unknown (origin) (qualifier value)		cryptogenic, Idiopathic, Agnogenic, agnogenic, Idiopathic cause, Unknown (origin), unknown origin, Cryptogenic, idiopathic, Unknown (origin) (qualifier value), origin unknown	T169	Functional Concept	1.0
Mxh5bAdz6u	Cryptogenic organizing pneumonia	pneumonia	DISEASE	C0032285	Pneumonia	Infection of the lung often accompanied by inflammation.	Lung inflamed, Pulmonitis, PNEUMONIA, Pneumonias, Pneumonia (disorder), Pneumonia, NOS, Pneumonia, pneum, pulmonary inflammation, pneumonia, unspecified pneumonia, inflammation lungs, lung inflammation, Pulmonary inflammation, Pneumonitis, NOS	T047	Disease or Syndrome	1.0
gP5bsg2jtM	Enterococcus Faecalis infection	Faecalis infection	DISEASE	C5373127	Faecalicatena faecalis			T007	Bacterium	0.717
PMXjmNtAZM	Vancomycin-Resistant Staphylococcus Aureus infection	Vancomycin-Resistant Staphylococcus Aureus infection	DISEASE	C1319193	Infection due to vancomycin resistant Staphylococcus aureus		Infection due to vancomycin resistant Staphylococcus aureus, Infection caused by vancomycin resistant Staphylococcus aureus, Infection due to vancomycin resistant Staphylococcus aureus (VRSA), Vancomycin resistant Staphylococcus aureus infection, VRSA, Infection caused by vancomycin resistant Staphylococcus aureus (disorder)	T047	Disease or Syndrome	0.941
2Wojeex5FH	Marburg hemorrhagic fever	hemorrhagic fever	DISEASE	C0019104	Hemorrhagic Fevers, Viral	A group of viral diseases of diverse etiology but having many similar clinical characteristics; increased capillary permeability, leukopenia, and thrombocytopenia are common to all. Hemorrhagic fevers are characterized by sudden onset, fever, headache, generalized myalgia, backache, conjunctivitis, and severe prostration, followed by various hemorrhagic symptoms. Hemorrhagic fever with kidney involvement is HEMORRHAGIC FEVER WITH RENAL SYNDROME.	VHFs, hemorrhagic fever, viral hemorrhagic fever, Viral Hemorrhagic Fevers, Hemorrhagic Fever, haemorrhagic fever, Hemorrhagic fever, fever hemorrhagic, Hemorrhagic Fever, Viral, Viral hemorrhagic fever (disorder), VHF - Viral hemorrhagic fever, fever hemorrhagic viral, Fever, Viral Hemorrhagic, fevers haemorrhagic viral, Hemorrhagic Fevers, fevers hemorrhagic, Fevers, Viral Hemorrhagic, VHF - Viral haemorrhagic fever, Viral Hemorrhagic Fever, Viral hemorrhagic fever, viral hemorrhagic fevers, Viral haemorrhagic fever	T047	Disease or Syndrome	1.0
aDZgvfCViT	Granuloma Inguinale	Granuloma	DISEASE	C0018188	Granuloma	A relatively small nodular inflammatory lesion containing grouped mononuclear phagocytes, caused by infectious and noninfectious agents.	Granulomas, Granuloma, NOS, granulomas, Granuloma, GRANULOMAS, GRANULOMATOUS LESION, epithelioid granulomas, GRANULOMA, granuloma, Epitheloid granuloma, Epithelioid granuloma, Granulomatous Lesion, Granuloma (morphologic abnormality), Granulomata, Histiocytic granuloma	T046	Pathologic Function	1.0
YDosy4Zcag	Epidural Abscess	Abscess	DISEASE	C0000833	Abscess	Accumulation of purulent material in tissues, organs, or circumscribed spaces, usually associated with signs of infection.	abscess, Abscess (morphologic abnormality), Abscess NOS, ABSCESS, Abscess (disorder), Abscesses, Abscess morphology, abscesses, Abscess	T047	Disease or Syndrome	1.0
3atbJtMA9y	Coxsackievirus infectious disease	Coxsackievirus infectious disease	DISEASE	C0010246	Coxsackievirus Infections	A heterogeneous group of infections produced by coxsackieviruses, including HERPANGINA, aseptic meningitis (MENINGITIS, ASEPTIC), a common-cold-like syndrome, a non-paralytic poliomyelitis-like syndrome, epidemic pleurodynia (PLEURODYNIA, EPIDEMIC) and a serious MYOCARDITIS.	coxsackie disease, Coxsackie virus disease, coxsackie virus infections, virus coxsackie, Coxsackie Virus Infections, coxsackievirus infection, disease coxsackie, Infections, Coxsackie Virus, Coxsackie Virus Infection, Coxsackievirus infections, coxsackie viral infection, infections coxsackievirus, Coxsackievirus Infection, Coxsackievirus Infections, coxsackievirus infections, Infections, Coxsackievirus, coxsackie viral infections, coxsackie virus, coxsackie virus infection, disease coxsackie virus, Coxsackie virus disease (disorder)	T047	Disease or Syndrome	0.887
aGTr5M5Ysa	Listeria Meningitis	Listeria Meningitis	DISEASE	C0025293	Meningitis, Listeria	Inflammation of the meninges caused by LISTERIA MONOCYTOGENES infection, usually occurring in individuals under the age of 3 years or over the age of 50 years. It may occur at any age in individuals with IMMUNOLOGIC DEFICIENCY SYNDROMES. Clinical manifestations include FEVER, altered mentation, HEADACHE, meningeal signs, focal neurologic signs, and SEIZURES. (From Medicine 1998 Sep;77(5):313-36)	Meningitides, Listeria monocytogenes, MENINGITIS, LISTERIA, Meningitis due to listeriosis, LISTERIA MENINGITIS, Meningitides, Listeria, Meningitis, Listeria monocytogenes, Listeria monocytogenes Meningitis, Listeria Meningitides, Listeria meningitis (disorder), listeria meningitis, Listeria Meningitis, Listeria meningitis, meningitis listeria, Listeria monocytogenes Meningitides	T047	Disease or Syndrome	1.0
3VjrnbqwmB	Flavivirus infections	Flavivirus infections	DISEASE	C0206608	Flavivirus Infections	Infections with viruses of the genus FLAVIVIRUS, family FLAVIVIRIDAE.	Disease caused by Flavivirus (disorder), Disease caused by Flavivirus, Disease due to Flavivirus, DISEASES DUE TO FLAVIVIRUS, Infection, Flavivirus, Disease due to Flavivirus, NOS, Infections, Flavivirus, Flavivirus Infection	T047	Disease or Syndrome	1.0
BciXxh9aeC	Pasteurella hemorrhagic Septicemia	hemorrhagic Septicemia	DISEASE	C0086973	Hemorrhagic Septicemia	Any of several bacterial diseases, usually caused by PASTEURELLA MULTOCIDA, marked by the presence of hemorrhagic areas in the subcutaneous tissues, serous membranes, muscles, lymph glands, and throughout the internal organs. The diseases primarily affect animals and rarely humans.	Septicemia, Hemorrhagic, Hemorrhagic Septicemia, Haemorrhagic Septicemia, Hemorrhagic septicemia, Hemorrhagic Septicaemia, Haemorrhagic Septicaemia	T047	Disease or Syndrome	1.0
eUrRj9eW8T	Pseudomonas Aeruginosa Cf5 infection	Aeruginosa Cf5	DISEASE	C5060694	Pseudomonas virus CF5		Pseudomonas aeruginosa virus CF5	T005	Virus	0.791
eUrRj9eW8T	Pseudomonas Aeruginosa Cf5 infection	infection	DISEASE	C0009450	Communicable Diseases	An illness caused by an infectious agent or its toxins that occurs through the direct or indirect transmission of the infectious agent or its products from an infected individual or via an animal, vector or the inanimate environment to a susceptible animal or human host.	Communicable Disease, contagious disease, Infection, Transmissible disease, NOS, Disorder due to infection, Infective disorder, Disease, Communicable, communicable diseases, Contagious disease (navigational concept), Disease, Infectious, Diseases, Infectious, contagious diseases, Infectious Diseases and Manifestations, Infectious disease (disorder), Infectious Diseases, Communicable disease (navigational concept), Infectious Disease, Infectious or communicable disease, communicable disease, Disease due to infection, Infectious Disorder, Infectious, Communicable disease, infection, Communicable Diseases, Infectious disease, infectious diseases, microbial colonization, disease caused by microorganism, Communicable disease, NOS, communicable infectious disease, Infection, NOS, infectious disease, Contagious disease, NOS, Infectious diseases, Contagious disease, Infectious disease NOS, Communicable diseases, Diseases, Communicable, Infectious disease, NOS, Infection Unspecified	T047	Disease or Syndrome	1.0
65nFnvDQJ2	Adult T-Cell Leukemia/Lymphoma	Adult T-Cell Leukemia/Lymphoma	DISEASE	C0023493	Adult T-Cell Lymphoma/Leukemia	Aggressive T-Cell malignancy with adult onset, caused by HUMAN T-LYMPHOTROPIC VIRUS 1. It is endemic in Japan, the Caribbean basin, Southeastern United States, Hawaii, and parts of Central and South America and sub-Saharan Africa.	Leukemia-Lymphoma, Human T-Cell, human T cell leukemia, Adult T-cell leukemia/lymphoma (morphologic abnormality), HTLV I Associated T Cell Leukemia Lymphoma, Adult T-cell leukaemia/lymphoma (HTLV-1 positive), Adult T-Cell Leukemia-Lymphoma, Adult T-cell leukemia, Adult T-cell leukaemia, T-Cell Leukemia, Adult, Adult T-Cell Leukemia/Lymphoma, Adult T-Cell Lymphoma/Leukemia, adult T-cell leukemia/lymphoma, Human T Cell Leukemia Lymphoma, Leukemia-Lymphoma, Adult T-Cell, Leukemia-Lymphoma, HTLV-I-Associated T-Cell, Adult T-cell leukemia/lymphoma, T-Cell Leukemia-Lymphoma, Human, Leukemias, Adult T-Cell, adult t-cell leukemia, adult t-cell lymphoma, HTLV-Associated Leukemia-Lymphomas, Adult T Cell Lymphoma/Leukemia, HTLV-I-Associated T-Cell Leukemia-Lymphomas, Human T-Cell Leukemia-Lymphomas, t-all, Adult T-cell leukaemia/lymphoma, HTLV-I associated adult T-cell leukemia/lymphoma, Adult T-cell leukemia/lymphoma (clinical), Adult T-cell leukaemia/lymphoma (clinical), Leukemia-Lymphomas, Human T-Cell, HTLV Associated Leukemia Lymphoma, Leukemia-Lymphoma, T-Cell, Acute, HTLV-I-Associated, T Cell Leukemia Lymphoma, Adult, HTLV-1 Associated Adult T-Cell Lymphoma/Leukemia, Human T Lymphotropic Virus Associated Leukemia Lymphoma, T-Cell Leukemia-Lymphomas, HTLV-I-Associated, T Cell Leukemia Lymphoma, HTLV I Associated, Adult T-cell lymphoma/leukaemia, t cell acute leukemia, T-cell leukemia/lymphoma, adult, Human T-Cell Leukemia-Lymphoma, T-Cell Leukemia-Lymphomas, Human, Leukemia-Lymphomas, HTLV-Associated, Adult T-cell leukemia/lymphoma (disorder), Leukemia Lymphoma, Adult T Cell, HTLV-Associated Leukemia-Lymphoma, Leukemia-Lymphomas, Adult T-Cell, Adult T-cell leukemia/lymphoma (HTLV-1 positive), T-Cell Leukemia-Lymphoma, HTLV-I-Associated, Adult T-Cell Leukemia-Lymphomas, adult t-cell leukemias, Adult T-cell lymphoma/leukaemia (HTLV-1 +), Adult T-cell lymphoma/leukemia, Leukemia, Adult T Cell, T Cell Leukemia, Adult, Leukemia, Adult T-Cell, Adult T-Cell Leukemia, ATLL, HTLV-I-Associated T-Cell Leukemia-Lymphoma, adult t cell leukemia, Adult T-cell lymphoma/leukemia (HTLV-1 +), Leukemia-Lymphomas, HTLV-I-Associated T-Cell, HTLV-I Associated Adult T-Cell Leukemia/Lymphoma, T-Cell Leukemia-Lymphomas, Adult, Human T Lymphotropic Virus-Associated Leukemia-Lymphoma, Leukemia-Lymphoma, HTLV-Associated, adult T cell leukemia, atll, T-Cell Leukemias, Adult, leukemia/lymphoma, adult T-cell, T-Cell Leukemia-Lymphoma, Adult, human t cell leukemia, Adult T-cell lymphoma, Adult T-Cell Leukemias, Leukemia Lymphoma, T Cell, Acute, HTLV I Associated	T191	Neoplastic Process	1.0
